MDVP:Fo(Hz),MDVP:Fhi(Hz),MDVP:Flo(Hz),MDVP:Jitter(%),MDVP:Jitter(Abs),MDVP:RAP,MDVP:PPQ,MDVP:Shimmer,MDVP:Shimmer(dB),Shimmer:APQ3,Shimmer:APQ5,MDVP:APQ,NHR,HNR,RPDE,DFA,spread1,spread2,D2,PPE,CPP,MFCC_1_mean,MFCC_2_mean,MFCC_3_mean,MFCC_4_mean,MFCC_5_mean,MFCC_6_mean,MFCC_7_mean,MFCC_8_mean,MFCC_9_mean,MFCC_10_mean,MFCC_11_mean,MFCC_12_mean,MFCC_13_mean,MFCC_1_std,MFCC_2_std,MFCC_3_std,MFCC_4_std,MFCC_5_std,MFCC_6_std,MFCC_7_std,MFCC_8_std,MFCC_9_std,MFCC_10_std,MFCC_11_std,MFCC_12_std,MFCC_13_std,F1_mean,F1_bw,F2_mean,F2_bw,F3_mean,F3_bw,spectral_tilt,status
0.31216672,-0.0072038514,-0.05642175,0.009854681,0.004092027,0.002980445,-0.028905617,-0.06830505,-0.065700695,-0.58776927,-0.026120545,-0.39805815,-0.30398262,-1.1124256,0.09391398,0.5847303,-0.01632596,-0.038378436,-0.53045374,-0.0054478263,-0.13065836,0.08257624,-0.044988334,-0.25431573,-0.036379494,-0.27469626,0.10855177,-0.42071354,0.037899442,0.47561127,0.1835751,0.2137851,0.0084024845,0.028932491,-0.7303664,-0.30735555,0.062064294,-0.13248244,-0.018044231,-0.044137795,-0.010818308,-0.0867756,0.00012139272,-0.011543409,-0.025730059,0.0043875747,0.19991374,-0.0008774521,-0.022256587,0.0062424215,-0.05618107,-0.014071219,0.004109554,-0.45312485,0
-0.2074967,-0.007895775,0.0042213653,0.0010383058,0.01864709,0.0015038289,-0.0523564,-0.08392589,-0.10245009,-1.1319786,-1.0946658,-0.37559155,-0.28837064,-1.1671697,0.08795591,0.71961945,-9.5021445e-05,0.08390638,0.16513678,0.00492547,0.42198566,0.063748345,-0.047332797,-0.16990831,-0.030181376,-0.26857784,0.08227256,-0.61172783,0.10093678,0.36912796,0.16985089,0.38226715,-0.05721379,0.02544807,-0.5034847,-0.27005106,-0.06167589,-0.13321835,-0.00234449,-0.061319105,-0.004671826,-0.07986946,-0.0012137289,-0.019589806,-0.02090516,-0.003180162,-0.0636809,-0.0049890326,-0.0606744,-0.015085757,-0.051792476,-0.0054936223,-0.0031432654,-0.5010091,0
-0.21419865,-0.00717432,0.0042213653,0.0010383058,0.0019949407,0.0015038289,-0.03691297,-0.07734848,-0.09462035,-1.1420069,-1.0937803,-0.37198013,-0.27188468,-1.1753155,0.12506661,0.70999736,0.01604457,0.08871434,0.1493049,-0.008695333,0.38562053,0.06298961,-0.047162592,-0.17282319,-0.032882683,-0.29318622,0.082066074,-0.63292915,0.097863205,0.3162564,0.1395291,0.38329792,-0.05039317,0.025834965,-0.5442111,-0.2653318,-0.06513871,-0.12535825,-0.01119737,-0.05773901,-0.0030617095,-0.08091095,0.005289943,-0.018896963,-0.016328273,-0.003180162,0.113806576,-0.01019536,-0.06300769,-0.004560398,-0.052233506,-0.0054936223,-0.004265804,-0.5012691,0
0.32666263,-0.006717277,0.0048781023,0.0016001541,0.0041453545,0.0024852045,-0.058995605,-0.09149923,-0.11395121,-1.1951444,-1.1381706,-0.36366892,-0.3008472,-1.2428864,0.114587456,0.3155256,0.0930458,0.07522846,0.1721481,-0.011725463,-0.18608713,0.034510903,-0.05002038,-0.15687314,-0.031597715,-0.17230842,0.07843425,-0.40089327,0.08725111,0.3737283,0.16163613,0.3865139,0.11324145,0.02298004,-0.633237,-0.28716162,0.033495583,-0.14482175,0.0016113588,-0.050724234,-0.0017498778,-0.08313531,0.0009301358,-0.013382767,0.103972115,-0.022015378,-0.062367447,-0.0076129097,-0.023978367,0.018865248,-0.059488576,-0.010532104,-0.0021618418,-0.4607242,0
-0.21368578,-0.0071943603,0.0030563702,0.0021255119,0.001924889,0.0016948767,-0.048333365,-0.077801056,-0.09620407,-1.1307678,-1.0928457,-0.37075377,-0.24420653,-1.1770242,0.12474157,0.7611942,0.010907885,0.07812287,0.14992172,-0.008745361,0.42075425,0.063050546,-0.046626374,-0.15543804,-0.03526804,-0.29054016,0.0819727,-0.62471056,0.09306132,0.32950336,0.047371984,0.3816795,-0.028696496,0.023903674,-0.5492149,-0.26722848,-0.063427545,-0.12690105,-0.008331918,-0.0618886,-0.0030617095,-0.08127616,0.0027375112,-0.018896963,-0.019682992,-0.008253289,0.1062496,-0.010150708,-0.060129505,-0.0036779959,-0.052312367,-0.010230008,-0.003325128,-0.49700484,0
0.33132824,-0.008331006,0.0051369537,0.0016001541,0.0041453545,0.0024852045,-0.05025182,-0.09114252,-0.113510445,-1.1830896,-1.1301932,-0.36057457,-0.30509436,-1.2470071,0.1186461,0.3097164,0.0930458,0.07168939,0.17278214,-0.008186081,-0.18665218,0.03398091,-0.046264213,-0.16916338,-0.030313725,-0.17454734,0.07584024,-0.37567285,0.086946204,0.41039547,0.15867312,0.38618526,0.105324306,0.023902582,-0.63920593,-0.28529152,0.033495583,-0.14729156,0.0012219282,-0.047183026,-0.0017498778,-0.085198514,0.0009301358,-0.013382767,0.103972115,-0.020902056,-0.069692105,-0.005469187,-0.07606257,0.0024259675,-0.05904754,-0.010532104,-0.0017755156,-0.48141855,0
-0.20793536,-0.0040115174,0.0011265562,0.0010383058,0.0016084025,0.0010772003,-0.035055235,-0.073443726,-0.10160247,-0.79680324,-0.8910175,-0.35581902,-0.2933119,-1.1049052,0.05854993,0.6120993,0.07487796,0.08422901,-0.6492333,-0.0046555037,0.5065582,0.047463633,-0.042881608,-0.20711802,-0.030703401,-0.19748288,0.08580342,-0.35839072,0.055929538,0.23259315,0.1302786,0.14219403,0.104160175,0.020985294,-0.54266155,-0.28784558,0.055289306,-0.100483514,-0.013776941,-0.02547095,0.0018165687,-0.0800585,-0.001259333,-0.014542954,0.100762375,0.025079105,0.24966969,0.011662317,-0.07158591,-0.009113901,-0.05224829,-0.009739099,0.001495674,-0.48178026,0
0.3354101,-0.0006442438,-0.00020279258,0.0011267689,0.005012829,0.0011305632,-0.06833213,-0.08074306,-0.08969054,-1.1124368,-1.1256195,-0.32540867,-0.34824905,-1.1862173,-0.06987784,0.38380715,0.0743586,0.06382652,0.2129242,0.004066532,-0.20552713,-0.0013559295,-0.019124174,-0.033020306,-0.019303529,-0.12442572,0.08569217,0.061699655,0.08542743,0.8010316,0.16082434,0.3951861,0.1829192,0.018545076,-0.62279695,-0.27439997,0.06290501,-0.14827172,0.00070795335,-0.039322373,0.0016787734,-0.06857054,0.00055467087,-0.01542952,0.036975544,0.005271118,-0.14087583,0.0048617306,-0.07436111,-0.0006312778,-0.046219237,-0.010267403,-0.004558575,-0.5239102,0
-0.26344866,-0.0019643374,-0.004277235,0.003244312,0.0027690833,0.0044132792,-0.01342559,-0.05999773,-0.059041664,-0.006419001,0.022796774,-0.3427145,-0.33187208,-1.0785167,-0.13781586,0.46143287,-0.005992401,0.07458126,-1.0945952,-0.004186511,0.44213575,-0.0178571,-0.037328407,-0.25525963,-0.030628415,-0.20956673,0.13271122,0.1629993,0.08212531,0.7554403,0.20621562,0.24236639,-0.030942267,0.02271858,-0.51849604,-0.2794357,0.0524376,-0.10884073,-0.016530445,-0.0247961,-0.007129643,-0.071159974,-0.0005089137,-0.017037032,0.120495625,0.029771531,0.35763454,0.0037498241,-0.06819299,-0.030024597,-0.039662205,-0.0053325538,-0.0026206993,-0.50924325,0
-0.20711955,-0.0040294784,0.011496529,0.0015922863,0.009187401,0.010001101,-0.020771971,-0.022952309,-0.041075457,-0.21373875,0.15651718,-0.23744106,-0.24879938,-0.7660075,-0.14212319,1.3204249,0.10509956,0.10997512,0.23195809,0.01500852,0.35784003,-0.069676004,-0.03209765,-0.16629197,0.031895358,0.36547166,0.24377057,-0.5067592,0.097434975,1.1614559,0.29510555,0.5686491,0.3155769,0.019709392,-0.20312722,0.3052243,0.07931953,-0.08865972,-0.015131876,-0.04732586,-0.0060685812,-0.041443042,0.0062513184,-0.008750441,0.0932771,0.0062592383,0.2046506,0.00048140343,0.06666381,0.02332021,0.00481187,-0.00018769759,0.00870661,0.6432477,1
-0.116259545,0.0073409597,-0.0663955,-0.010594972,0.01960803,0.008677756,-0.0020807525,0.1944321,0.1996891,0.3330767,0.38283575,1.0024253,0.0735651,0.34334013,0.12093578,1.3112217,-0.033831697,-0.052689917,0.022544784,8.2990155e-06,-0.07967359,0.14133635,-0.008814203,-0.109744176,0.009258564,0.15101528,-0.038346283,0.6303513,0.11257284,-0.70096385,0.18075904,-0.3121492,-0.114575766,-0.04541984,1.3287405,0.17454702,-0.016137829,0.20282109,0.030193536,0.0115536535,0.0146174,0.070279785,0.009389504,0.049027417,-0.0050035883,0.009144885,-0.084750496,-0.008701854,-0.07874069,-0.016053071,-0.083545275,0.0068707787,0.01121018,-0.19776063,1
-0.2322396,0.008070095,0.028810477,0.009177288,0.009280679,0.007871051,0.03604449,-0.022201978,-0.038447347,0.2818095,0.19469863,-0.22731811,0.091557525,-0.02187065,-0.04236835,1.3554835,0.12659091,0.13644315,0.29593062,-0.002293872,0.36555776,-0.061586037,-0.035429876,0.14612892,0.011210438,0.33780625,0.18652917,0.8214263,0.103302404,0.8062854,0.3340907,0.5930087,0.26404312,0.033796564,-0.301799,0.14729425,0.07562883,-0.09265819,-0.005781231,-0.035866026,-0.0026780337,-0.05488722,0.0005132877,-0.012908906,0.0986102,-7.557811e-05,0.3046745,-0.0026686492,0.06531967,0.023681402,-0.00148365,0.010883536,0.009772426,0.19947636,1
-0.22990195,-0.0017808017,-0.00043990358,0.0010383058,0.0016084025,0.0044504763,-0.025433905,-0.07328054,-0.096288145,-0.7961197,-0.87045825,-0.37930673,-0.28176567,-1.0970317,0.07677935,0.36331093,0.080837294,0.10805923,-0.6367373,-0.0029528488,0.50964963,0.047899287,-0.047542825,-0.20656617,-0.025956046,-0.2342483,0.095795095,-0.42640522,0.065551616,0.22604051,0.1588025,0.13830781,-0.0174789,0.026730223,-0.49679,-0.28227985,0.055289306,-0.09818831,-0.013140358,-0.029641576,0.0009722074,-0.07983746,-0.001259333,-0.015029024,0.11380536,0.031967394,0.27072215,0.0021587787,-0.06949643,-0.0020590592,-0.052607283,-0.007764464,0.0014493365,-0.47956374,0
-0.18853922,0.006476888,0.037050493,0.007015542,0.01001684,0.0047244937,0.030178113,0.04969406,0.19288856,0.44498444,0.41252634,0.08004637,-0.051010948,0.4537348,0.16103736,1.3234977,0.09642482,0.08970343,0.20248866,0.0040542567,-0.09899907,0.2099456,0.09014913,-0.18708627,0.008877477,-0.13458052,0.20399283,-0.34225336,0.16328157,-0.31667238,0.245042,0.55541825,-0.053620826,0.047212474,1.2688612,0.04639715,-0.043185584,-0.027241446,-0.04311643,0.07879189,0.0035893556,0.095563024,0.0002995726,0.03904811,-0.013299972,-0.016560527,-0.07032505,0.026486006,0.090834744,0.010162391,0.05338806,-0.0016534819,0.011558159,0.04002229,1
-0.24220867,-0.031812847,-0.056390766,-0.021481164,-0.030031612,-0.01950704,-0.022384463,0.22099756,0.18775792,0.33348894,0.6240984,1.0792143,0.088674255,0.2534819,0.14031804,0.09861667,-0.0527199,-0.07060194,-0.009150297,-0.0016586201,-0.08532288,-0.16651992,0.074333906,0.07617548,0.00363347,0.1876272,-0.3320612,-0.0793605,0.13141683,-0.61860716,-0.026761217,0.42820704,-0.0041922918,-0.032229174,1.4823742,0.21301621,-0.035676334,0.21337636,0.050855104,-0.01875737,0.013463436,0.09588043,-0.012242229,0.045802727,-0.0050074416,-0.016431399,-0.06378461,-0.0070455065,0.029034415,-0.005939454,0.04360661,0.0075251907,-0.03553636,0.22240266,1
-0.20650506,0.0043961583,0.034128428,0.016259922,0.009893178,0.0076150084,0.039147757,-0.012912322,-0.039619748,0.3104005,0.22436295,-0.21170269,0.10332809,0.34021974,-0.13048905,1.6198084,0.1285531,0.1478686,0.30636117,-0.0010208888,0.30321702,-0.06497412,-0.013296086,0.15861973,0.015974214,0.3047424,0.14541698,0.8085718,0.1151291,0.7725152,0.33368134,0.58335245,0.18441579,0.037364334,-0.30583808,0.13652551,0.08972889,-0.09857032,0.00043298677,-0.039369937,-0.009431795,-0.056513622,0.0007990841,-0.013343582,0.099654615,0.031587243,0.26552844,-0.0021914765,0.06836679,0.021383565,-0.0395603,-5.458959e-05,0.010018731,0.23494297,1
-0.18604954,-0.0017025801,0.035445396,-0.0024417583,0.02306597,0.0061351284,0.027055327,0.18415034,0.17559116,0.36548668,0.57739395,0.9489058,0.12550049,0.38165897,0.13377133,0.71575,-0.047504768,-0.018904619,0.055985246,0.0061183134,-0.08680842,0.16061221,0.061985444,0.11536828,0.0022355656,-0.17783934,-0.32691264,0.5355484,0.12757128,-0.04443885,0.28638205,0.24383314,-0.13249968,-0.019603612,1.327763,0.134922,-0.035696995,0.18901259,0.028673407,0.030022219,0.015109288,0.07529848,0.00036049623,-0.0016695756,-0.007076146,-0.0011531927,-0.080666244,0.023003828,0.052006345,-0.0012103303,0.045160875,0.006703757,0.0115210945,0.008122402,1
-0.15993443,-0.0033317744,0.03186591,0.0038717398,0.027313752,0.006474307,0.03532456,0.16603296,0.2152223,0.43512478,0.5772443,1.0612855,-0.17915322,0.4237185,0.039070074,0.88672954,-0.03897868,-0.032941736,0.08898445,-0.02345625,-0.08265916,0.22241987,-0.01572925,-0.17197776,0.00018120627,0.22018577,0.035472035,-0.35401598,0.06406029,-0.4053714,0.2556123,0.3920431,-0.069947444,0.034927323,1.375064,0.081629604,-0.035265476,0.18037465,0.0413645,0.098201126,0.011269225,0.09286782,0.0069407728,0.0070781773,-0.0073307958,0.003555083,-0.056022648,0.017149895,0.08661943,0.01216071,0.048345122,0.0029414776,-0.012646496,-0.17268443,1
-0.17785516,0.009160451,-0.050900612,-0.017512402,0.018014181,-0.0030831923,-0.017883547,0.097586095,0.19194159,0.4473599,0.41200233,0.8664089,0.11657687,0.44076547,0.15229478,1.5371895,-0.048400458,-0.06518943,0.057911627,-0.00079532736,-0.07868613,0.25587243,0.07345353,-0.16220614,0.009086801,-0.1929923,0.20535289,-0.28504723,0.14375894,0.08003433,-0.03489441,0.38165948,-0.03826768,-0.05765178,1.264788,0.14367142,-0.029744318,0.22007069,0.019608773,0.11565877,0.012186062,0.10479617,0.005011813,0.03875985,-0.007239608,-0.011058925,-0.060325306,0.020569045,0.08197107,0.01321026,0.042025268,0.005840036,0.010255126,-0.16931838,1
-0.20799042,-0.00959568,0.074524045,0.008810192,0.009206909,0.009600237,0.0277792,-0.0146346195,-0.04079055,0.33194715,0.24857178,-0.20984253,-0.12178248,-0.3496475,-0.14271808,1.5979193,-0.04778721,0.11040906,0.27948642,0.012848018,-0.119812526,-0.054775134,-0.03168997,0.07407771,0.02075762,0.31638306,0.23350115,0.29430684,0.11375243,1.0927048,0.29932532,0.5722168,0.29782665,0.02865156,-0.3037271,0.18567961,0.089560546,-0.10769728,-0.007688946,-0.04697224,-0.008349145,0.022376442,0.0029705784,-0.013564076,0.094529204,-0.01235206,0.23330732,0.001553596,0.060316738,0.020509806,0.0008960408,0.0005035236,0.009917347,0.6238947,1
-0.20368174,0.0057612173,0.034128428,0.014749929,0.009034158,0.0085968515,0.03616266,-0.012639904,-0.034207296,0.27569342,0.19253784,-0.20890434,0.11622267,0.3266507,-0.079199046,1.6051196,0.05742858,0.15474677,0.29881752,-0.0010644896,0.4710947,-0.06630607,-0.01400782,0.16867325,0.01566432,0.30570558,0.15966593,0.79825824,0.11776422,0.826346,0.32799187,0.59936595,0.23830333,0.03149585,-0.28454486,0.11858087,0.091506615,-0.09522619,0.0002624318,-0.036813963,-0.002460227,-0.05471233,0.00050341757,-0.012823714,0.09003927,-0.0040867035,0.292221,0.00044883974,0.07035217,0.023681402,-0.042895824,0.011826113,0.01016407,0.38919884,1
-0.22905517,-0.038631104,0.020206453,-0.016431365,-0.020373963,-0.0053135576,-0.010986736,0.23410523,0.22687945,0.32756922,0.62769055,1.2333301,-0.12677059,0.27622625,0.008767666,-0.06637047,-0.027330266,-0.03446433,-0.0005072367,0.0048395502,-0.081103496,0.18171105,-0.0063257194,-0.10186905,0.013581723,0.15574288,-0.31361112,0.7468287,0.12346194,-0.62567955,0.05190914,-0.3120459,-0.110455826,-0.022262618,1.5339967,0.1940861,-0.022169659,0.21423306,0.04915051,0.08757428,0.017316474,0.080940224,0.007985366,0.057175413,-0.0068984674,0.011039201,-0.07668605,-0.011136249,-0.103491195,-0.014313724,0.036856927,0.00548952,0.007051286,-0.19520934,1
-0.15679829,-0.0006741088,-0.0837928,-0.0013634199,0.021578144,0.00627312,0.031178681,0.14839377,0.17635435,0.3493571,0.36524543,0.7054063,0.12528706,0.35741794,0.1299617,1.2747549,-0.039531942,-0.060957015,0.044777706,0.00029321574,-0.08872545,0.19380775,0.06974949,0.11731278,-0.00088095246,-0.17390768,-0.3898733,0.5676635,0.058416512,-0.2716223,0.26709315,0.41950837,-0.14227821,-0.021648834,1.2870502,0.14134304,-0.025961194,0.20415644,0.044476606,0.06824286,0.014521001,0.07363079,0.005915934,0.0085423,-0.011650691,-0.0128337275,-0.07966112,0.019094888,0.06575291,-0.0016097336,0.047495157,0.0037308242,0.009411544,0.0047074175,1
-0.13794057,-0.0026465016,-0.08589381,-0.01456652,0.01959074,-0.0025450974,-0.01459864,0.1692938,0.20458832,0.46107525,0.6352754,1.0174487,-0.12203658,0.40941447,0.10687062,1.2765925,-0.040334575,-0.06298243,0.03912372,0.00038926955,-0.08364234,0.21623312,0.008851333,-0.15545918,0.0027147809,0.21362536,0.07060357,-0.33616358,0.0781915,-0.23640302,0.18848768,0.3549815,-0.03230369,0.05021815,1.3418581,0.14582102,-0.019719906,-0.038713302,0.040254112,0.07911647,-0.0053582108,0.103509635,-0.0062976824,-0.026926737,-0.013898761,-0.00044759555,-0.065886706,0.01704932,0.07741457,0.008337778,0.013902081,0.0049798423,0.0060267434,-0.17122643,1
-0.20788363,-0.018165924,0.027177837,-0.01696351,-0.024706328,-0.013281906,-0.022740638,0.17983012,0.17954406,0.2851208,0.27688783,0.9581296,0.092966534,0.2677332,0.12315808,0.26788893,-0.05127776,-0.063606784,0.016343126,-0.023462556,-0.09404751,-0.1482991,0.06278066,0.08996885,0.011582764,0.17001663,-0.21094427,0.7147462,0.12592037,-0.63057387,0.33759952,0.4578107,-0.038022403,-0.026145048,1.4907753,0.1674953,-0.03604172,0.1898782,0.046085503,0.044341594,0.017113583,0.063374825,0.009148558,0.055126134,-0.0004540282,-0.004836276,-0.082120486,-0.0068077473,0.04048855,-0.003316942,0.04418393,0.0051977844,-0.0053938255,0.24969426,1
0.64938754,0.018797074,-0.08658719,0.024124425,0.026296986,0.01576523,0.047059834,-0.0045386534,0.15952073,0.21215741,0.18012536,0.9344254,0.08717556,0.28884706,0.11112806,-0.9073598,-0.08324017,-0.08586633,-0.20815057,-0.008165069,-0.06155448,-0.15561338,0.022172272,0.04800972,0.005009321,-0.10263044,-0.0037550218,0.69734704,-0.10049169,0.8087732,0.037530888,-0.5476059,-0.08053951,-0.049554225,1.4723864,0.19574624,-0.03425203,0.20519103,0.09571119,0.03773967,0.009689764,0.07517269,0.004727179,0.04942232,-0.015635056,0.005495794,-0.10419128,-0.024727006,0.0022709793,-0.010590475,0.06408254,0.008187015,0.017923107,-0.14842449,1
0.57568747,0.014170273,0.015800033,-0.015348724,-0.010076638,0.007638211,-0.021963406,0.26924828,0.19369279,0.27033412,0.6414369,1.2417212,0.08967897,0.3047805,0.108421646,-0.6761636,-0.030961366,-0.06443147,0.16260913,0.001348107,-0.08290692,0.23617958,-0.0035614176,-0.075125076,0.0067631784,-0.1434174,0.023227332,0.74064165,0.018619098,0.26291466,-0.2294502,-0.49758956,0.29106513,-0.011509745,1.5139477,-0.023013188,-0.026050024,0.2068893,-0.0028048197,0.057213664,0.009285967,0.08213194,-0.007212909,-0.0069589945,-0.014219417,0.005050143,-0.06456345,0.012292311,0.034209587,-0.0136924805,0.048284426,4.0552928e-05,-0.00695169,-0.12916255,1
0.26730016,-0.008512165,-0.13969575,0.012042393,0.008240373,0.008603074,0.033039205,-0.018319445,-0.031616937,0.30482388,0.23575526,-0.21198851,-0.022380728,0.00033934833,-0.11005066,1.2707602,-0.06013765,-0.08941038,0.28506216,0.009113681,0.3549867,-0.06395834,-0.0055903844,-0.028780516,0.021972295,0.26051846,0.20615806,0.85178953,0.103718325,1.073487,0.3118854,0.5344208,0.24254464,0.029402401,-0.27284616,0.12525906,0.07089318,0.114456676,-0.016028479,0.032312807,-0.0137768425,-0.049051426,-0.0027003074,-0.002111856,-0.007790523,0.016573628,0.3095639,0.007008781,-0.03953835,0.019293414,-0.040216062,-0.0026137372,-0.0036629774,-0.09201157,1
0.48034135,0.027198497,-0.09585533,-0.01362701,-0.01532612,-0.016558912,-0.024476508,0.25642225,0.23035793,0.31965443,0.72053576,1.2965784,-0.089155875,0.25261042,0.104808226,-0.73589426,-0.06128758,-0.07423512,-0.1653182,-0.004543493,-0.06732678,0.15165639,-0.004320498,-0.041725915,0.009934227,-0.017486224,0.076395825,0.7192215,-0.06327673,-0.6324227,0.21745938,-0.44997245,0.12931307,-0.04196733,1.6752284,0.20047915,-0.029847417,0.18299283,0.05502227,0.056391925,0.012552125,0.07465342,0.009134081,0.050307456,-0.015422055,0.00028028362,-0.087547965,-0.015946418,0.034908704,-0.0009103607,-0.07720442,-0.0015351605,-0.013414451,-0.15658134,1
0.58961403,0.018249776,0.020042585,-0.0095134685,-0.00537956,-0.007950464,-0.023407586,0.2830091,0.1939455,0.36256477,0.7286855,1.3584208,-0.095844276,0.33419356,0.12516028,-0.71044755,0.056527,-0.04375462,0.16061485,0.0013103642,-0.06642884,0.2247425,-0.02274747,-0.08484931,-0.0026239567,0.07620357,-0.22092766,-0.38555875,0.021757316,0.5444945,0.13113968,-0.5126308,0.28684524,0.023138598,1.357403,-0.14049749,-0.03176458,-0.052608427,-0.0012457573,0.07854935,0.0065593584,0.052017152,0.0043564346,0.032959353,-0.019888548,0.0058641946,-0.08164728,0.015393056,0.06201739,0.0008774607,0.045141116,0.00047362642,0.00894379,-0.15339576,1
0.58839536,0.013832568,0.018754836,0.01618442,0.019481054,0.010634253,0.030470546,0.20821217,0.15553315,0.27211064,0.5386469,1.1549531,0.09341541,0.33725005,0.10384693,-0.7426528,0.040009573,0.095646344,0.17556494,-0.0024490333,-0.079049304,0.15560476,0.03662993,-0.097553,0.008503892,-0.1678531,0.1960495,0.67888683,-0.005770673,0.5323435,0.22722788,-0.43987942,0.3004729,-0.05767865,1.3888477,0.03379596,-0.038579565,0.16530423,0.017845837,0.0021244,0.0088169575,0.066372514,0.0026278368,-0.0018692584,-0.016574085,-0.0118287355,-0.09951766,0.027033571,0.066148885,0.009710171,0.021197695,0.003996007,0.020869588,-0.14820586,1
-0.20337082,0.0058815144,0.03336087,0.014408302,0.009034158,0.0060710856,0.035559095,-0.017050302,-0.035145644,0.10496681,0.1744856,-0.21432306,0.122320525,0.31140888,-0.13602778,1.5991244,0.11959429,0.15207426,0.29973358,-0.0013666591,0.4921486,-0.06670013,-0.013058592,0.17050381,0.014834475,0.2972906,0.16690472,0.8127535,0.113845915,0.8031412,0.3238942,0.5974846,0.23143041,0.032931983,-0.33400384,0.1258801,0.0891466,-0.098407306,-0.0033767016,-0.031539936,-0.0024986041,-0.054121885,0.0028554124,-0.01388778,0.09334115,-0.009726481,0.26720795,-0.0016948832,0.06711509,0.020835627,-0.0011534644,0.011826113,0.010146729,0.44136474,1
0.3641973,0.009707633,0.023129076,0.020981409,0.008037264,0.009039418,0.03324146,-0.010277063,-0.04400604,0.32313073,0.2281164,-0.24615826,-0.17310409,0.31281185,-0.055552397,0.7804148,0.15742937,0.1818445,0.28236666,-0.00065336376,0.41004613,-0.08831314,-0.0022334275,0.09490164,0.009864253,0.2761572,0.2148528,0.8073084,0.05664342,1.145209,0.3214243,-0.034021318,0.30737543,0.01616991,-0.287086,0.11133299,0.08645207,-0.08575294,0.0063083908,-0.014331316,0.0012273628,-0.05612482,0.0027798165,-0.005224666,0.123123065,0.037453216,0.3987582,0.012634151,0.049383257,0.024097553,-0.0038039465,0.010826182,0.0052147703,0.07336807,1
0.28065264,-0.003267211,-0.13034992,0.015976412,0.0080498215,0.008387848,0.035836235,-0.018120611,-0.035422586,0.29588366,0.23158227,-0.22521262,-0.22911194,-0.103303924,-0.11649929,1.2695855,-0.06397251,-0.09011978,0.28331873,0.008912852,0.37425143,-0.061683968,-0.01033413,-0.024899542,0.014766218,0.29392448,0.22312157,0.858493,0.090469405,1.065507,0.30722764,0.43449402,0.24390754,0.0328562,-0.27178666,0.15353745,0.06939604,-0.03326805,-0.0048459186,0.023551084,-0.00091997045,-0.039701156,-0.0026468942,-0.010075393,-0.03679307,-0.016826494,0.32915565,0.0069562024,-0.05158658,0.003552984,-0.03940139,-0.0026629507,0.0025835994,-0.170597,1
